case_id,domain,fault_family,knn_family_agreement,knn_domain_agreement
HIL_Motor_1/circling-motor-3/TestCase_216_2300000215,HIL,Motor,0.8,1.0
HIL_Motor_1/circling-motor-3/TestCase_217_2300000216,HIL,Motor,0.8,1.0
HIL_Motor_1/circling-motor-3/TestCase_218_2300000217,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_219_2300000218,HIL,Motor,0.8,1.0
HIL_Motor_1/circling-motor-3/TestCase_220_2300000219,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_221_2300000220,HIL,Motor,0.8,1.0
HIL_Motor_1/circling-motor-3/TestCase_222_2300000221,HIL,Motor,0.4,1.0
HIL_Motor_1/circling-motor-3/TestCase_223_2300000222,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_224_2300000223,HIL,Motor,0.2,1.0
HIL_Motor_1/circling-motor-3/TestCase_225_2300000224,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_226_2300000225,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_227_2300000226,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_228_2300000227,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_229_2300000228,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_230_2300000229,HIL,Motor,0.6,1.0
HIL_Motor_1/circling-motor-3/TestCase_231_2300000230,HIL,Motor,0.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_232_2300000231,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_233_2300000232,HIL,Motor,0.6,1.0
HIL_Motor_1/circling-motor-3/TestCase_234_2300000233,HIL,Motor,0.8,1.0
HIL_Motor_1/circling-motor-3/TestCase_235_2300000234,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_236_2300000235,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_237_2300000236,HIL,Motor,0.8,1.0
HIL_Motor_1/circling-motor-3/TestCase_238_2300000237,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_239_2300000238,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_240_2300000239,HIL,Motor,0.8,1.0
HIL_Motor_1/circling-motor-3/TestCase_241_2300000240,HIL,Motor,1.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_242_2300000241,HIL,Motor,0.0,1.0
HIL_Motor_1/circling-motor-3/TestCase_243_2300000242,HIL,Motor,0.0,1.0
HIL_Motor_1/hover-motor-1/TestCase_10_2000000009,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_11_2000000010,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-1/TestCase_12_2000000011,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_13_2000000012,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_14_2000000013,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_15_2000000014,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_16_2000000015,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-1/TestCase_17_2000000016,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_18_2000000017,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_19_2000000018,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_1_2000000000,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_20_2000000019,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_21_2000000020,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_22_2000000021,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_23_2000000022,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-1/TestCase_24_2000000023,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_25_2000000024,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_26_2000000025,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_27_2000000026,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_28_2000000027,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_29_2000000028,HIL,Motor,0.2,0.6
HIL_Motor_1/hover-motor-1/TestCase_2_2000000001,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_30_2000000029,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_31_2000000030,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_32_2000000031,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_33_2000000032,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_34_2000000033,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_35_2000000034,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_36_2000000035,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-1/TestCase_37_2000000036,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_38_2000000037,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_39_2000000038,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_3_2000000002,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_40_2000000039,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_41_2000000040,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-1/TestCase_42_2000000041,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_43_2000000042,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-1/TestCase_44_2000000043,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-1/TestCase_45_2000000044,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_46_2000000045,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_47_2000000046,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_48_2000000047,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_49_2000000048,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_4_2000000003,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_50_2000000049,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-1/TestCase_51_2000000050,HIL,Motor,0.0,1.0
HIL_Motor_1/hover-motor-1/TestCase_52_2000000051,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_53_2000000052,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-1/TestCase_54_2000000053,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_55_2000000054,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_56_2000000055,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_57_2000000056,HIL,Motor,0.2,0.8
HIL_Motor_1/hover-motor-1/TestCase_58_2000000057,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_59_2000000058,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_5_2000000004,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_60_2000000059,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_61_2000000060,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_62_2000000061,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_63_2000000062,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-1/TestCase_64_2000000063,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_65_2000000064,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_66_2000000065,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_67_2000000066,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_68_2000000067,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-1/TestCase_69_2000000068,HIL,Motor,0.2,0.8
HIL_Motor_1/hover-motor-1/TestCase_6_2000000005,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_70_2000000069,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_71_2000000070,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_72_2000000071,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_73_2000000072,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_74_2000000073,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_75_2000000074,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_76_2000000075,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_77_2000000076,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-1/TestCase_78_2000000077,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_79_2000000078,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_7_2000000006,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-1/TestCase_80_2000000079,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-1/TestCase_81_2000000080,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-1/TestCase_8_2000000007,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-1/TestCase_9_2000000008,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-2/TestCase_100_2000000099,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_101_2000000100,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_102_2000000101,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_103_2000000102,HIL,Motor,1.0,0.4
HIL_Motor_1/hover-motor-2/TestCase_104_2000000103,HIL,Motor,1.0,0.4
HIL_Motor_1/hover-motor-2/TestCase_105_2000000104,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_106_2000000105,HIL,Motor,0.8,0.2
HIL_Motor_1/hover-motor-2/TestCase_107_2000000106,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_108_2000000107,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_109_2000000108,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_110_2000000109,HIL,Motor,1.0,0.2
HIL_Motor_1/hover-motor-2/TestCase_111_2000000110,HIL,Motor,1.0,0.4
HIL_Motor_1/hover-motor-2/TestCase_112_2000000111,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_113_2000000112,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_114_2000000113,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_115_2000000114,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_116_2000000115,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_117_2000000116,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_118_2000000117,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_119_2000000118,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_120_2000000119,HIL,Motor,0.6,0.4
HIL_Motor_1/hover-motor-2/TestCase_121_2000000120,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_122_2000000121,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_123_2000000122,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_124_2000000123,HIL,Motor,0.4,0.2
HIL_Motor_1/hover-motor-2/TestCase_125_2000000124,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_126_2000000125,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_127_2000000126,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_128_2000000127,HIL,Motor,1.0,0.2
HIL_Motor_1/hover-motor-2/TestCase_129_2000000128,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_130_2000000129,HIL,Motor,1.0,0.4
HIL_Motor_1/hover-motor-2/TestCase_131_2000000130,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_132_2000000131,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_133_2000000132,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_134_2000000133,HIL,Motor,0.6,0.2
HIL_Motor_1/hover-motor-2/TestCase_135_2000000134,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_136_2000000135,HIL,Motor,1.0,0.4
HIL_Motor_1/hover-motor-2/TestCase_137_2000000136,HIL,Motor,1.0,0.2
HIL_Motor_1/hover-motor-2/TestCase_138_2000000137,HIL,Motor,1.0,0.2
HIL_Motor_1/hover-motor-2/TestCase_139_2000000138,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_140_2000000139,HIL,Motor,1.0,0.2
HIL_Motor_1/hover-motor-2/TestCase_141_2000000140,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_142_2000000141,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_143_2000000142,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_144_2000000143,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_145_2000000144,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_146_2000000145,HIL,Motor,1.0,0.2
HIL_Motor_1/hover-motor-2/TestCase_147_2000000146,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_148_2000000147,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_149_2000000148,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_150_2000000149,HIL,Motor,1.0,0.2
HIL_Motor_1/hover-motor-2/TestCase_151_2000000150,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_152_2000000151,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-2/TestCase_153_2000000152,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_154_2000000153,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_155_2000000154,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_156_2000000155,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_157_2000000156,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_158_2000000157,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_159_2000000158,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_160_2000000159,HIL,Motor,1.0,0.4
HIL_Motor_1/hover-motor-2/TestCase_161_2000000160,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_162_2000000161,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-2/TestCase_82_2000000081,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_83_2000000082,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_84_2000000083,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_85_2000000084,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_86_2000000085,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_87_2000000086,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_88_2000000087,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_89_2000000088,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_90_2000000089,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-2/TestCase_91_2000000090,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_92_2000000091,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-2/TestCase_93_2000000092,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_94_2000000093,HIL,Motor,0.8,0.2
HIL_Motor_1/hover-motor-2/TestCase_95_2000000094,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-2/TestCase_96_2000000095,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-2/TestCase_97_2000000096,HIL,Motor,1.0,0.4
HIL_Motor_1/hover-motor-2/TestCase_98_2000000097,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-2/TestCase_99_2000000098,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_163_2000000162,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-3/TestCase_164_2000000163,HIL,Motor,0.4,0.4
HIL_Motor_1/hover-motor-3/TestCase_165_2000000164,HIL,Motor,0.6,0.6
HIL_Motor_1/hover-motor-3/TestCase_166_2000000165,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-3/TestCase_167_2000000166,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_168_2000000167,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-3/TestCase_169_2000000168,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_170_2000000169,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_171_2000000170,HIL,Motor,0.6,1.0
HIL_Motor_1/hover-motor-3/TestCase_172_2000000171,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_173_2000000172,HIL,Motor,0.4,0.4
HIL_Motor_1/hover-motor-3/TestCase_174_2000000173,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-3/TestCase_175_2000000174,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_176_2000000175,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-3/TestCase_177_2000000176,HIL,Motor,0.6,0.6
HIL_Motor_1/hover-motor-3/TestCase_178_2000000177,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_179_2000000178,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_180_2000000179,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_181_2000000180,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_182_2000000181,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_183_2000000182,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-3/TestCase_184_2000000183,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_185_2000000184,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_186_2000000185,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_187_2000000186,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_188_2000000187,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_189_2000000188,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_190_2000000189,HIL,Motor,0.2,1.0
HIL_Motor_1/hover-motor-3/TestCase_191_2000000190,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_192_2000000191,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_193_2000000192,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_194_2000000193,HIL,Motor,0.2,0.8
HIL_Motor_1/hover-motor-3/TestCase_195_2000000194,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_196_2000000195,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_197_2000000196,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_198_2000000197,HIL,Motor,0.8,0.8
HIL_Motor_1/hover-motor-3/TestCase_199_2000000198,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_200_2000000199,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-3/TestCase_201_2000000200,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_202_2000000201,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_203_2000000202,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_204_2000000203,HIL,Motor,0.4,1.0
HIL_Motor_1/hover-motor-3/TestCase_205_2000000204,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_206_2000000205,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_207_2000000206,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_208_2000000207,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-3/TestCase_209_2000000208,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_210_2000000209,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_211_2000000210,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_212_2000000211,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_213_2000000212,HIL,Motor,0.8,0.8
HIL_Motor_1/hover-motor-3/TestCase_214_2000000213,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_215_2000000214,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_216_2000000215,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_217_2000000216,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_218_2000000217,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_219_2000000218,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-3/TestCase_220_2000000219,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_221_2000000220,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_222_2000000221,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_223_2000000222,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_224_2000000223,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_225_2000000224,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_226_2000000225,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_227_2000000226,HIL,Motor,0.6,0.8
HIL_Motor_1/hover-motor-3/TestCase_228_2000000227,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_229_2000000228,HIL,Motor,0.6,0.8
HIL_Motor_1/hover-motor-3/TestCase_230_2000000229,HIL,Motor,1.0,0.6
HIL_Motor_1/hover-motor-3/TestCase_231_2000000230,HIL,Motor,0.8,0.6
HIL_Motor_1/hover-motor-3/TestCase_232_2000000231,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_233_2000000232,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_234_2000000233,HIL,Motor,1.0,0.8
HIL_Motor_1/hover-motor-3/TestCase_235_2000000234,HIL,Motor,0.8,0.4
HIL_Motor_1/hover-motor-3/TestCase_236_2000000235,HIL,Motor,0.8,0.4
HIL_Motor_1/hover-motor-3/TestCase_237_2000000236,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-3/TestCase_238_2000000237,HIL,Motor,0.6,0.8
HIL_Motor_1/hover-motor-3/TestCase_239_2000000238,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_240_2000000239,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-3/TestCase_241_2000000240,HIL,Motor,0.8,1.0
HIL_Motor_1/hover-motor-3/TestCase_242_2000000241,HIL,Motor,1.0,1.0
HIL_Motor_1/hover-motor-3/TestCase_243_2000000242,HIL,Motor,1.0,1.0
HIL_Motor_2/velocity-motor/TestCase_10_2200000009,HIL,Motor,0.4,0.8
HIL_Motor_2/velocity-motor/TestCase_11_2200000010,HIL,Motor,0.4,1.0
HIL_Motor_2/velocity-motor/TestCase_12_2200000011,HIL,Motor,0.8,1.0
HIL_Motor_2/velocity-motor/TestCase_13_2200000012,HIL,Motor,0.6,1.0
HIL_Motor_2/velocity-motor/TestCase_14_2200000013,HIL,Motor,0.8,1.0
HIL_Motor_2/velocity-motor/TestCase_15_2200000014,HIL,Motor,0.4,1.0
HIL_Motor_2/velocity-motor/TestCase_16_2200000015,HIL,Motor,0.6,1.0
HIL_Motor_2/velocity-motor/TestCase_17_2200000016,HIL,Motor,0.4,1.0
HIL_Motor_2/velocity-motor/TestCase_18_2200000017,HIL,Motor,0.4,1.0
HIL_Motor_2/velocity-motor/TestCase_19_2200000018,HIL,Motor,0.0,1.0
HIL_Motor_2/velocity-motor/TestCase_1_2200000000,HIL,Motor,0.6,1.0
HIL_Motor_2/velocity-motor/TestCase_20_2200000019,HIL,Motor,0.2,1.0
HIL_Motor_2/velocity-motor/TestCase_21_2200000020,HIL,Motor,0.2,1.0
HIL_Motor_2/velocity-motor/TestCase_22_2200000021,HIL,Motor,0.4,1.0
HIL_Motor_2/velocity-motor/TestCase_23_2200000022,HIL,Motor,0.6,1.0
HIL_Motor_2/velocity-motor/TestCase_24_2200000023,HIL,Motor,0.0,1.0
HIL_Motor_2/velocity-motor/TestCase_25_2200000024,HIL,Motor,0.2,1.0
HIL_Motor_2/velocity-motor/TestCase_26_2200000025,HIL,Motor,0.6,1.0
HIL_Motor_2/velocity-motor/TestCase_27_2200000026,HIL,Motor,0.4,1.0
HIL_Motor_2/velocity-motor/TestCase_28_2200000027,HIL,Motor,0.4,1.0
HIL_Motor_2/velocity-motor/TestCase_29_2200000028,HIL,Motor,0.2,1.0
HIL_Motor_2/velocity-motor/TestCase_2_2200000001,HIL,Motor,1.0,1.0
HIL_Motor_2/velocity-motor/TestCase_30_2200000029,HIL,Motor,0.0,1.0
HIL_Motor_2/velocity-motor/TestCase_31_2200000030,HIL,Motor,0.4,1.0
HIL_Motor_2/velocity-motor/TestCase_32_2200000031,HIL,Motor,0.4,1.0
HIL_Motor_2/velocity-motor/TestCase_33_2200000032,HIL,Motor,0.4,0.4
HIL_Motor_2/velocity-motor/TestCase_34_2200000033,HIL,Motor,0.8,1.0
HIL_Motor_2/velocity-motor/TestCase_35_2200000034,HIL,Motor,1.0,1.0
HIL_Motor_2/velocity-motor/TestCase_36_2200000035,HIL,Motor,1.0,1.0
HIL_Motor_2/velocity-motor/TestCase_37_2200000036,HIL,Motor,1.0,1.0
HIL_Motor_2/velocity-motor/TestCase_38_2200000037,HIL,Motor,0.4,0.4
HIL_Motor_2/velocity-motor/TestCase_39_2200000038,HIL,Motor,0.2,1.0
HIL_Motor_2/velocity-motor/TestCase_3_2200000002,HIL,Motor,0.8,1.0
