feature,category,auc,separation,q99_abs_ratio,n_pos,n_neg,pos_nonnull_frac,neg_nonnull_frac
yaw_command_rate,aileron_rudder_fault,0.5942143754612532,0.5942143754612532,1.1310648626787105,481,10009,0.9979253112033195,0.6216770186335404
yaw_command_rate,elevator_fault,0.5781324124202707,0.5781324124202707,1.0779541389333933,842,10009,0.9976303317535545,0.6216770186335404
yaw_command_rate,engine_fault,0.5749146437305099,0.5749146437305099,1.473427261929577,11239,10009,0.7021741846807448,0.6216770186335404
yaw_command_rate,rudder_fault,0.640618985945436,0.640618985945436,1.317628555755613,976,10009,0.9969356486210419,0.6216770186335404
gps_step_m,aileron_fault,0.8583272819987534,0.8583272819987534,0.9337004871998891,3916,16085,0.9982156512872802,0.9990683229813665
gps_step_m,aileron_rudder_fault,0.8430262308409651,0.8430262308409651,0.8261553851833567,481,16085,0.9979253112033195,0.9990683229813665
gps_step_m,elevator_fault,0.8657718755099283,0.8657718755099283,0.9607332661085526,842,16085,0.9976303317535545,0.9990683229813665
gps_step_m,engine_fault,0.7254616136968202,0.7254616136968202,1.0063081843774435,15982,16085,0.9985005622891415,0.9990683229813665
gps_step_m,rudder_fault,0.8817720409504833,0.8817720409504833,0.9329702051057487,976,16085,0.9969356486210419,0.9990683229813665
gps_speed_calc_mps,aileron_fault,0.8534913157659941,0.8534913157659941,0.9019248338527016,3916,16085,0.9982156512872802,0.9990683229813665
gps_speed_calc_mps,aileron_rudder_fault,0.839979526644121,0.839979526644121,0.8405931430233218,481,16085,0.9979253112033195,0.9990683229813665
gps_speed_calc_mps,elevator_fault,0.862264602316819,0.862264602316819,0.9353307485303509,842,16085,0.9976303317535545,0.9990683229813665
gps_speed_calc_mps,engine_fault,0.7278845057543949,0.7278845057543949,0.994288355621774,15982,16085,0.9985005622891415,0.9990683229813665
gps_speed_calc_mps,rudder_fault,0.8802468443769523,0.8802468443769523,0.9169027365912646,976,16085,0.9969356486210419,0.9990683229813665
gps_accel_mps2,aileron_fault,0.48809861180690833,0.5119013881930916,1.258683829986064,3909,16070,0.9964313025745603,0.9981366459627329
gps_accel_mps2,aileron_rudder_fault,0.47573493569798797,0.524265064302012,1.321269604301858,480,16070,0.995850622406639,0.9981366459627329
gps_accel_mps2,elevator_fault,0.4893341630367144,0.5106658369632856,1.4976750328408044,840,16070,0.995260663507109,0.9981366459627329
gps_accel_mps2,engine_fault,0.4932938540520141,0.5067061459479859,1.1964966251196771,15958,16070,0.9970011245782832,0.9981366459627329
gps_accel_mps2,rudder_fault,0.49205422576331326,0.5079457742366867,1.432878921678633,973,16070,0.9938712972420838,0.9981366459627329
dist_from_start_m,aileron_fault,0.9082689442577062,0.9082689442577062,1.2853498763744922,3923,16100,1.0,1.0
dist_from_start_m,aileron_rudder_fault,0.9195903456096493,0.9195903456096493,0.9702189147942852,482,16100,1.0,1.0
dist_from_start_m,elevator_fault,0.9157601336434017,0.9157601336434017,0.9953377273276082,844,16100,1.0,1.0
dist_from_start_m,engine_fault,0.7883576034763361,0.7883576034763361,1.225792700634377,16006,16100,1.0,1.0
dist_from_start_m,rudder_fault,0.8921195414258434,0.8921195414258434,1.199052218781739,979,16100,1.0,1.0
gps_speed_residual,aileron_fault,0.4894339510724976,0.5105660489275023,1.2168976433520473,3916,16084,0.9982156512872802,0.9990062111801242
gps_speed_residual,aileron_rudder_fault,0.44964908761228084,0.5503509123877192,1.3124855929610748,481,16084,0.9979253112033195,0.9990062111801242
gps_speed_residual,elevator_fault,0.5000587030914303,0.5000587030914303,1.332932327315645,842,16084,0.9976303317535545,0.9990062111801242
gps_speed_residual,engine_fault,0.5123573489212917,0.5123573489212917,1.1937770568563855,15982,16084,0.9985005622891415,0.9990062111801242
gps_speed_residual,rudder_fault,0.45022379943819535,0.5497762005618047,1.3545515992468826,976,16084,0.9969356486210419,0.9990062111801242
turn_residual,aileron_fault,0.4774038041122219,0.5225961958877781,1.0025835215697112,3916,2745,0.9982156512872802,0.1704968944099379
turn_residual,aileron_rudder_fault,0.4715517535189666,0.5284482464810334,0.9144848320322895,481,2745,0.9979253112033195,0.1704968944099379
turn_residual,elevator_fault,0.4853324334029914,0.5146675665970086,0.8153840877346572,842,2745,0.9976303317535545,0.1704968944099379
turn_residual,engine_fault,0.5070669833889446,0.5070669833889446,0.9961238703941304,11233,2745,0.7017993252530301,0.1704968944099379
turn_residual,rudder_fault,0.5156980650362806,0.5156980650362806,1.1811401779843569,976,2745,0.9969356486210419,0.1704968944099379
specific_energy,aileron_fault,0.8633058226250059,0.8633058226250059,0.9367089089324586,3923,16099,1.0,0.9999378881987577
specific_energy,aileron_rudder_fault,0.8752636371579483,0.8752636371579483,0.9207304179059868,482,16099,1.0,0.9999378881987577
specific_energy,elevator_fault,0.8731757204901308,0.8731757204901308,0.9327755833722357,844,16099,1.0,0.9999378881987577
specific_energy,engine_fault,0.6441226342407453,0.6441226342407453,1.0226698478852854,16006,16099,1.0,0.9999378881987577
